cell,x,y,lon,lat,height,area_sq,biome,biome_cost,habitability,is_land,harbor,river,flux,pop,state,state_name,province,province_name,culture,culture_name,burg,burg_name,burg_pop,market_cell,cost_to_market_mi,supply_days
964,1214.17,259.93,68.2633,40.5941,48,399,Temperate deciduous forest,70,100,1,0,0,8,13.535,9,Edhellon,23,Floksia,4,HUMANS,,,,1820,1417.6,56.7
965,1234.73,267.17,72.1709,39.218,48,316,Temperate deciduous forest,70,100,1,0,0,2,10.467,9,Edhellon,23,Floksia,4,HUMANS,60,Fairbarn,143178,1820,1327.1,53.1
966,1253.59,262.03,75.7554,40.1949,39,348,Temperate deciduous forest,70,100,1,0,145,112,13.051,9,Edhellon,23,Floksia,7,GODLINGS,,,,1820,1407.0,56.3
967,1268.23,262.02,78.5379,40.1968,39,245,Temperate deciduous forest,70,100,1,0,0,4,9.2,9,Edhellon,23,Floksia,7,GODLINGS,,,,1735,1328.9,53.2
968,1281.97,256.82,81.1493,41.1852,39,264,Temperate deciduous forest,70,100,1,0,0,3,14.268,9,Edhellon,23,Floksia,4,HUMANS,,,,1735,1379.1,55.2
969,1299.1,262.07,84.405,40.1873,39,246,Temperate deciduous forest,70,100,1,0,0,3,8.319,9,Edhellon,23,Floksia,4,HUMANS,,,,1735,1367.7,54.7
970,1316.05,258.83,87.6265,40.8032,39,451,Wetland,150,10,1,0,120,1174,17.289,9,Edhellon,27,Falisia,4,HUMANS,,,,1735,1664.5,66.6
971,1342.51,261.73,92.6554,40.252,39,356,Wetland,150,10,1,0,120,418,4.841,9,Edhellon,27,Falisia,4,HUMANS,,,,1735,1810.0,72.4
972,1358.86,262.59,95.7629,40.0885,23,296,Wetland,150,10,1,0,120,364,0.558,11,Dymia,17,Balia,5,ANGELS,,,,1735,1851.8,74.1
973,1382.68,263.64,100.2901,39.8889,73,247,Temperate rainforest,90,90,1,1,0,2,1.336,11,Dymia,17,Balia,5,ANGELS,,,,1735,1717.0,68.7
974,1397.91,264.05,103.1846,39.811,75,210,Temperate rainforest,90,90,1,1,0,2,1.134,11,Dymia,18,Valantis,5,ANGELS,,,,1735,1875.4,75.0
975,1408.44,259.69,105.186,40.6397,100,235,Temperate rainforest,90,90,1,0,0,0,1.799,11,Dymia,18,Valantis,5,ANGELS,,,,1735,2058.7,82.3
976,1424.36,263.49,108.2117,39.9174,85,268,Temperate rainforest,90,90,1,1,0,2,1.426,11,Dymia,16,Larilius,5,ANGELS,,,,1735,2220.7,88.8
977,1414.9,268.5,106.4137,38.9652,85,169,Temperate rainforest,90,90,1,1,0,2,0.898,11,Dymia,18,Valantis,5,ANGELS,,,,1735,2166.9,86.7
978,1438.3,265.2,110.8611,39.5924,85,312,Temperate rainforest,90,90,1,1,0,2,1.683,11,Dymia,16,Larilius,5,ANGELS,,,,1735,2359.8,94.4
979,1452.19,266.98,113.501,39.2541,100,198,Temperate rainforest,90,90,1,0,0,0,1.531,11,Dymia,16,Larilius,5,ANGELS,,,,1735,2550.4,102.0
980,1462.42,263.84,115.4453,39.8509,64,152,Temperate rainforest,90,90,1,0,41,205,1.243,11,Dymia,16,Larilius,5,ANGELS,,,,1735,2668.3,106.7
981,1468.6,272.6,116.6199,38.1859,64,133,Temperate rainforest,90,90,1,1,0,205,0.801,11,Dymia,16,Larilius,5,ANGELS,,,,1735,2747.8,109.9
982,1493.06,255.17,121.2687,41.4988,23,191,Wetland,150,10,1,2,271,125,2.687,9,Edhellon,24,Staplia,8,SHIFTERS,,,,242,3009.4,120.4
983,1503.01,267.32,123.1598,39.1894,23,171,Wetland,150,10,1,2,0,33,1.173,9,Edhellon,24,Staplia,8,SHIFTERS,,,,242,3268.6,130.7
984,1519.01,267.61,126.2007,39.1343,23,128,Wetland,150,10,1,1,0,60,1.786,9,Edhellon,24,Staplia,4,HUMANS,,,,242,3324.2,133.0
985,1533.62,265.71,128.9775,39.4955,10,312,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
986,73.41,273.43,-148.5478,38.0281,10,275,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
987,105.72,285.86,-142.407,35.6655,60,243,Temperate rainforest,90,90,1,6,0,24,9.843,5,Kel'Esta,4,Cass'tow,4,HUMANS,,,,,,
988,118.53,283.34,-139.9724,36.1445,70,211,Temperate rainforest,90,90,1,4,0,32,8.561,5,Kel'Esta,4,Cass'tow,4,HUMANS,,,,,,
989,132.58,286.42,-137.302,35.559,10,165,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
990,143.8,282.3,-135.1696,36.3421,10,191,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
991,136.4,295.7,-136.576,33.7951,10,120,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
992,154.98,278.22,-133.0447,37.1176,10,217,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
993,164.9,285.6,-131.1594,35.7149,10,138,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
994,147.6,291.6,-134.4474,34.5744,10,159,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
995,165.9,275.0,-130.9693,37.7297,10,174,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
996,176.8,271.79,-128.8977,38.3398,0,121,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
997,175.8,282.4,-129.0877,36.3231,0,153,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
998,191.24,276.38,-126.1532,37.4674,80,200,Temperate rainforest,90,90,1,4,0,28,7.89,5,Kel'Esta,4,Cass'tow,4,HUMANS,,,,,,
999,200.6,284.8,-124.3743,35.8669,80,193,Temperate rainforest,90,90,1,2,0,28,12.659,5,Kel'Esta,4,Cass'tow,4,HUMANS,,,,,,
1000,210.21,275.06,-122.5478,37.7183,0,191,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1001,218.41,276.93,-120.9893,37.3628,0,209,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1002,242.49,282.6,-116.4127,36.2851,0,611,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1003,296.74,277.83,-106.102,37.1918,10,284,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1004,309.5,276.8,-103.6769,37.3875,10,221,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1005,297.6,290.0,-105.9386,34.8786,10,254,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1006,322.28,275.69,-101.248,37.5985,10,172,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1007,338.29,275.37,-98.2051,37.6593,0,167,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1008,349.9,282.3,-95.9985,36.3421,0,96,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1009,345.8,287.8,-96.7778,35.2967,0,107,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1010,336.5,287.2,-98.5453,35.4108,0,158,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1011,354.05,272.06,-95.2098,38.2885,0,99,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1012,357.8,280.6,-94.4971,36.6653,0,95,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1013,366.45,272.79,-92.8531,38.1497,23,143,Tropical seasonal forest,70,50,1,4,0,15,3.86,5,Kel'Esta,3,Str'amar,4,HUMANS,,,,715,369.6,14.8
1014,379.32,282.55,-90.407,36.2946,30,162,Tropical seasonal forest,70,50,1,3,0,9,4.12,5,Kel'Esta,3,Str'amar,4,HUMANS,,,,715,515.8,20.6
1015,395.6,283.2,-87.3129,36.1711,30,256,Tropical seasonal forest,70,50,1,2,0,9,6.622,5,Kel'Esta,3,Str'amar,4,HUMANS,,,,715,637.3,25.5
1016,411.84,283.94,-84.2263,36.0304,31,174,Tropical seasonal forest,70,50,1,2,0,8,4.145,5,Kel'Esta,3,Str'amar,4,HUMANS,,,,715,651.3,26.1
1017,417.32,285.1,-83.1848,35.8099,30,227,Tropical seasonal forest,70,50,1,0,0,10,5.284,5,Kel'Esta,3,Str'amar,4,HUMANS,,,,715,673.2,26.9
1018,440.55,280.93,-78.7697,36.6025,37,408,Glades,50,50,1,0,0,7,9.42,5,Kel'Esta,3,Str'amar,4,HUMANS,,,,715,769.4,30.8
1019,453.09,274.26,-76.3864,37.8703,36,359,Barrens,50,50,1,0,0,22,8.248,5,Kel'Esta,2,Ar'lond,4,HUMANS,,,,715,754.8,30.2
1020,474.87,286.73,-72.2469,35.5001,40,382,Glades,50,50,1,0,0,7,8.524,5,Kel'Esta,1,Oem'rak,4,HUMANS,,,,715,906.6,36.3
1021,501.73,273.11,-67.142,38.0889,40,334,Glades,50,50,1,0,0,7,7.996,5,Kel'Esta,1,Oem'rak,4,HUMANS,,,,315,861.0,34.4
1022,505.73,276.1,-66.3817,37.5206,40,392,Glades,50,50,1,0,0,7,8.432,5,Kel'Esta,1,Oem'rak,4,HUMANS,,,,315,888.5,35.5
1023,534.86,272.44,-60.8453,38.2163,39,451,Glades,50,50,1,0,0,21,10.753,5,Kel'Esta,1,Oem'rak,4,HUMANS,,,,315,907.3,36.3
1024,546.68,272.96,-58.5988,38.1174,37,275,Barrens,50,50,1,0,0,10,6.203,5,Kel'Esta,1,Oem'rak,4,HUMANS,,,,461,897.7,35.9
1025,573.59,273.53,-53.4844,38.0091,40,246,Barrens,50,50,1,0,0,9,5.698,5,Kel'Esta,1,Oem'rak,4,HUMANS,,,,461,786.4,31.5
1026,577.13,279.39,-52.8115,36.8952,39,163,Temperate deciduous forest,70,100,1,1,0,10,9.65,5,Kel'Esta,1,Oem'rak,4,HUMANS,,,,461,823.6,32.9
1027,586.9,279.9,-50.9547,36.7983,39,190,Coastal,50,50,1,2,0,36,9.907,5,Kel'Esta,1,Oem'rak,4,HUMANS,,,,461,748.3,29.9
1028,596.71,280.35,-49.0902,36.7128,40,204,Coastal,50,50,1,1,0,10,6.927,5,Kel'Esta,1,Oem'rak,4,HUMANS,,,,461,723.1,28.9
1029,613.7,279.27,-45.8611,36.9181,40,250,Coastal,50,50,1,4,0,16,12.586,5,Kel'Esta,1,Oem'rak,4,HUMANS,35,Eas'em,125644,461,640.8,25.6
1030,639.51,279.04,-40.9557,36.9618,15,330,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1031,649.03,272.8,-39.1463,38.1478,0,235,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1032,669.64,282.3,-35.2292,36.3421,0,1656,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1033,794.67,286.9,-11.4662,35.4678,10,156,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1034,785.7,293.1,-13.1711,34.2893,10,322,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1035,815.55,283.19,-7.4978,36.173,48,284,Hot desert,200,20,1,2,0,1,1.525,1,Asra,41,Sumayya,4,HUMANS,,,,1715,3313.7,132.5
1036,807.4,289.6,-9.0468,34.9546,48,161,Hot desert,200,20,1,2,0,1,3.458,1,Asra,41,Sumayya,4,HUMANS,,,,1715,3541.8,141.7
1037,842.04,285.46,-2.4632,35.7415,43,355,Grassland,50,30,1,0,0,4,6.172,1,Asra,41,Sumayya,4,HUMANS,,,,1715,2825.6,113.0
1038,857.74,275.04,0.5208,37.7221,43,212,Dead Forrest,50,0,1,0,0,3,0,1,Asra,41,Sumayya,4,HUMANS,,,,1715,2721.9,108.9
1039,866.97,282.12,2.275,36.3763,39,252,Dead Forrest,50,0,1,0,0,7,0,1,Asra,41,Sumayya,4,HUMANS,,,,1715,2651.5,106.1
1040,887.48,277.98,6.1731,37.1633,39,332,Dead Forrest,50,0,1,0,150,52,0,1,Asra,41,Sumayya,4,HUMANS,,,,1715,2536.5,101.5
1041,905.54,282.16,9.6056,36.3687,45,304,Dead Forrest,50,0,1,0,0,2,0,1,Asra,42,Broverham,4,HUMANS,,,,1715,2422.5,96.9
1042,921.02,281.17,12.5477,36.5569,43,380,Grassland,50,30,1,0,0,4,6.355,1,Asra,42,Broverham,4,HUMANS,,,,1715,2332.9,93.3
1043,947.25,272.95,17.5329,38.1193,43,475,Grassland,50,30,1,0,0,5,9.682,1,Asra,42,Broverham,8,SHIFTERS,,,,1715,2181.7,87.3
1044,966.98,271.59,21.2827,38.3778,42,351,Grassland,50,30,1,0,0,8,2.452,1,Asra,42,Broverham,4,HUMANS,,,,1715,2150.4,86.0
1045,980.76,277.27,23.9018,37.2982,42,218,Grassland,50,30,1,0,0,9,1.148,1,Asra,42,Broverham,4,HUMANS,,,,1715,2105.6,84.2
1046,991.37,279.88,25.9183,36.8021,37,238,Grassland,50,30,1,0,54,235,2.078,1,Asra,42,Broverham,4,HUMANS,,,,1715,2110.9,84.4
1047,1022.74,275.71,31.8804,37.5947,37,215,Grassland,50,30,1,1,0,75,2.532,1,Asra,42,Broverham,4,HUMANS,,,,1715,2298.5,91.9
1048,1034.17,285.64,34.0528,35.7073,52,304,Grassland,50,30,1,0,0,20,1.645,1,Asra,42,Broverham,4,HUMANS,,,,1715,2289.3,91.6
1049,1058.84,279.21,38.7415,36.9295,39,321,Grassland,50,30,1,0,146,293,3.074,1,Asra,42,Broverham,4,HUMANS,,,,1820,2171.3,86.9
1050,1063.41,286.98,39.6101,35.4526,39,204,Grassland,50,30,1,0,0,20,1.235,1,Asra,42,Broverham,8,SHIFTERS,,,,1820,2118.1,84.7
1051,1090.81,274.91,44.8177,37.7468,36,553,Savanna,60,32,1,0,146,240,4.785,1,Asra,42,Broverham,4,HUMANS,,,,1820,1980.6,79.2
1052,1110.37,271.18,48.5352,38.4558,39,275,Temperate deciduous forest,70,100,1,0,66,169,8.462,1,Asra,42,Broverham,8,SHIFTERS,,,,1820,1849.1,74.0
1053,1118.67,281.96,50.1127,36.4068,39,332,Savanna,60,32,1,0,66,56,2.072,1,Asra,42,Broverham,4,HUMANS,,,,1820,1744.4,69.8
1054,1142.61,277.58,54.6627,37.2393,42,363,Temperate deciduous forest,70,100,1,0,0,11,6.148,1,Asra,45,Meliscomia,4,HUMANS,,,,1820,1582.6,63.3
1055,1162.83,274.39,58.5057,37.8456,39,207,Temperate deciduous forest,70,100,1,0,0,13,7.091,9,Edhellon,23,Floksia,4,HUMANS,,,,1820,1421.8,56.9
1056,1172.39,276.68,60.3227,37.4103,39,313,Temperate deciduous forest,70,100,1,0,57,332,13.083,9,Edhellon,23,Floksia,4,HUMANS,,,,1820,1346.1,53.8
1057,1191.31,280.64,63.9186,36.6577,51,341,Temperate deciduous forest,70,100,1,0,0,13,11.368,9,Edhellon,23,Floksia,4,HUMANS,,,,1820,1301.3,52.1
1058,1214.2,277.21,68.269,37.3096,54,356,Temperate deciduous forest,70,100,1,0,0,14,11.627,9,Edhellon,23,Floksia,4,HUMANS,,,,1820,1284.6,51.4
1059,1233.82,275.06,71.998,37.7183,45,289,Temperate deciduous forest,70,100,1,0,0,21,16.201,9,Edhellon,23,Floksia,4,HUMANS,,,,1820,1261.4,50.5
1060,1258.51,286.04,76.6905,35.6313,39,389,Temperate deciduous forest,70,100,1,0,145,179,23.688,9,Edhellon,23,Floksia,4,HUMANS,,,,1820,1218.2,48.7
1061,1272.55,280.34,79.3589,36.7147,39,278,Temperate deciduous forest,70,100,1,0,0,21,9.376,9,Edhellon,23,Floksia,7,GODLINGS,,,,1735,1184.0,47.4
1062,1294.88,272.94,83.6029,38.1212,39,224,Temperate deciduous forest,70,100,1,0,0,20,7.705,9,Edhellon,23,Floksia,4,HUMANS,,,,1735,1278.0,51.1
1063,1297.68,273.51,84.1351,38.0129,39,207,Wetland,150,10,1,0,144,1197,6.887,9,Edhellon,23,Floksia,4,HUMANS,,,,1735,1337.1,53.5
1064,1315.3,283.69,87.4839,36.0779,41,568,Wetland,150,10,1,0,0,22,1.94,9,Edhellon,27,Falisia,8,SHIFTERS,,,,1735,1575.3,63.0
1065,1347.78,274.09,93.657,37.9026,64,356,Temperate rainforest,90,90,1,0,0,26,2.38,11,Dymia,17,Balia,5,ANGELS,,,,1735,1576.3,63.1
1066,1356.53,284.13,95.32,35.9943,100,281,Temperate rainforest,90,90,1,0,0,0,1.092,11,Dymia,17,Balia,5,ANGELS,67,Balia,98283,1735,1483.4,59.3
1067,1378.48,271.17,99.4918,38.4577,98,186,Temperate rainforest,90,90,1,2,0,24,0.826,11,Dymia,17,Balia,5,ANGELS,,,,1735,1631.6,65.3
1068,1372.4,281.4,98.3363,36.5132,98,197,Temperate rainforest,90,90,1,1,0,24,0.954,11,Dymia,17,Balia,5,ANGELS,,,,1735,1513.8,60.6
1069,1391.98,277.65,102.0576,37.226,0,187,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1070,1383.5,289.7,100.4459,34.9356,0,213,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1071,1405.47,273.45,104.6215,38.0243,100,155,Temperate rainforest,90,90,1,1,0,26,0.791,11,Dymia,18,Valantis,5,ANGELS,,,,1735,2069.4,82.8
1072,1410.2,286.1,105.5205,35.6199,100,201,Temperate rainforest,90,90,1,1,0,26,1.195,11,Dymia,18,Valantis,5,ANGELS,,,,1735,2203.1,88.1
1073,1432.77,280.16,109.8101,36.7489,5,245,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1074,1440.5,286.2,111.2792,35.6008,5,119,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1075,1452.54,278.15,113.5675,37.1309,83,172,Temperate rainforest,90,90,1,4,0,90,1.287,11,Dymia,16,Larilius,5,ANGELS,,,,1735,2550.3,102.0
1076,1463.6,279.8,115.6696,36.8173,83,160,Temperate rainforest,90,90,1,2,0,90,1.137,11,Dymia,16,Larilius,5,ANGELS,64,Larilius,64855,1735,2661.0,106.4
1077,1474.74,281.42,117.7868,36.5094,100,145,Temperate rainforest,90,90,1,4,0,17,0.595,11,Dymia,16,Larilius,5,ANGELS,,,,1735,2819.8,112.8
1078,1482.04,272.17,119.1743,38.2676,10,213,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1079,1494.2,275.3,121.4854,37.6727,10,165,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1080,1483.5,285.8,119.4518,35.6769,10,152,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1081,1506.27,278.41,123.7794,37.0815,10,141,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1082,1495.6,288.9,121.7515,35.0876,10,185,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1083,1514.2,284.1,125.2865,36.0,10,154,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1084,1518.28,272.69,126.062,38.1687,22,134,Wetland,150,10,1,5,0,54,0.873,9,Edhellon,24,Staplia,4,HUMANS,,,,242,3408.9,136.4
1085,1541.99,276.91,130.5683,37.3666,10,316,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1086,1532.1,283.4,128.6886,36.1331,10,190,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1087,1558.46,283.7,133.6985,36.076,10,5394,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1088,66.93,289.25,-149.7794,35.0211,10,712,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1089,80.75,294.54,-147.1528,34.0156,10,180,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1090,92.2,294.1,-144.9766,34.0993,10,196,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1091,83.4,304.9,-146.6491,32.0465,10,200,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1092,103.71,293.65,-142.789,34.1848,10,130,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1093,114.4,296.6,-140.7573,33.6241,10,141,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1094,108.4,307.6,-141.8977,31.5333,10,170,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1095,125.0,299.64,-138.7427,33.0463,10,140,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1096,127.4,309.7,-138.2865,31.1341,10,91,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1097,119.1,310.6,-139.864,30.963,10,123,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1098,140.28,304.99,-135.8386,32.0294,10,112,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1099,135.0,312.4,-136.8421,30.6209,10,98,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1100,161.1,297.86,-131.8816,33.3846,55,163,Temperate rainforest,90,90,1,3,0,27,13.188,5,Kel'Esta,4,Cass'tow,4,HUMANS,,,,1200,157.1,6.3
1101,153.4,305.0,-133.345,32.0275,55,115,Temperate rainforest,90,90,1,2,0,27,5.151,5,Kel'Esta,4,Cass'tow,4,HUMANS,,,,1200,105.4,4.2
1102,174.86,292.99,-129.2664,34.3102,0,193,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1103,191.41,298.96,-126.1209,33.1755,0,198,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1104,199.0,305.0,-124.6784,32.0275,0,129,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1105,186.5,308.6,-127.0541,31.3432,0,125,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1106,209.86,293.2,-122.6143,34.2703,70,180,Temperate rainforest,90,90,1,7,0,36,13.42,5,Kel'Esta,4,Cass'tow,4,HUMANS,,,,,,
1107,219.79,291.1,-120.727,34.6695,0,178,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1108,220.8,303.5,-120.5351,32.3126,0,235,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1109,235.87,291.59,-117.6709,34.5763,0,447,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1110,275.77,295.07,-110.0876,33.9149,10,795,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1111,298.39,302.17,-105.7885,32.5654,10,246,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1112,318.35,289.07,-101.9949,35.0553,23,227,Tropical rainforest,80,80,1,5,0,22,21.648,4,Boru,29,Ouro,4,HUMANS,,,,715,2001.7,80.1
1113,314.7,301.4,-102.6886,32.7117,23,235,Tropical seasonal forest,70,50,1,4,0,22,9.853,4,Boru,29,Ouro,4,HUMANS,,,,715,1888.5,75.5
1114,334.76,298.94,-98.876,33.1793,0,214,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1115,344.1,299.6,-97.1009,33.0539,0,107,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1116,353.35,300.32,-95.3428,32.917,0,156,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1117,361.47,289.18,-93.7996,35.0344,0,166,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1118,373.4,292.1,-91.5322,34.4794,0,209,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1119,385.31,295.0,-89.2686,33.9282,0,205,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1120,398.3,297.2,-86.7997,33.51,0,213,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1121,411.36,299.4,-84.3175,33.0919,0,171,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1122,418.22,292.83,-83.0137,34.3407,28,198,Tropical seasonal forest,70,50,1,1,251,76,8.6,5,Kel'Esta,3,Str'amar,4,HUMANS,,,,715,745.1,29.8
1123,419.6,306.5,-82.7515,31.7423,28,278,Tropical seasonal forest,70,50,1,1,0,9,9.719,5,Kel'Esta,1,Oem'rak,4,HUMANS,,,,715,850.9,34.0
1124,448.91,297.12,-77.1808,33.5252,27,330,Glades,50,50,1,0,251,50,8.441,5,Kel'Esta,1,Oem'rak,4,HUMANS,,,,715,881.6,35.3
1125,456.89,298.81,-75.6642,33.204,40,182,Glades,50,50,1,0,0,5,4.342,5,Kel'Esta,1,Oem'rak,4,HUMANS,32,Mal'ler,172657,715,905.1,36.2
1126,468.91,293.45,-73.3797,34.2228,40,248,Glades,50,50,1,0,0,7,5.629,5,Kel'Esta,1,Oem'rak,4,HUMANS,,,,715,905.2,36.2
1127,489.35,302.09,-69.4949,32.5806,40,291,Glades,50,50,1,0,0,5,6.663,5,Kel'Esta,1,Oem'rak,4,HUMANS,,,,715,1022.7,40.9
1128,508.99,300.95,-65.7621,32.7973,40,498,Glades,50,50,1,0,0,13,11.35,5,Kel'Esta,1,Oem'rak,4,HUMANS,,,,315,1026.3,41.1
1129,535.94,302.22,-60.6401,32.5559,36,553,Glades,50,50,1,0,222,52,13.925,5,Kel'Esta,1,Oem'rak,4,HUMANS,,,,461,1081.1,43.2
1130,555.91,303.95,-56.8446,32.227,31,220,Glades,50,50,1,0,0,11,5.17,5,Kel'Esta,1,Oem'rak,4,HUMANS,34,Ly'berr,35898,461,994.6,39.8
1131,565.97,292.5,-54.9326,34.4034,36,414,Glades,50,50,1,2,192,80,14.061,5,Kel'Esta,1,Oem'rak,4,HUMANS,,,,461,910.8,36.4
1132,590.96,297.28,-50.183,33.4948,0,210,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1133,590.5,308.7,-50.2705,31.3242,0,268,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1134,603.8,302.8,-47.7427,32.4456,0,155,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1135,596.56,292.44,-49.1187,34.4148,0,146,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1136,606.6,300.4,-47.2105,32.9018,0,140,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1137,626.29,290.03,-43.4683,34.8729,0,266,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1138,621.5,299.2,-44.3787,33.1299,0,214,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1139,646.45,302.72,-39.6367,32.4608,12,907,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
